Title ID	PSN Name	Region	Match Type	Redump Title	Serial
NPJJ00111	Poy Poy	JP	exact(other region)	Poy Poy	SLES-00785 / SLUS-00486
NPJJ00118	Blue Breaker Burst: Egao no Asuni	JP	fuzzy:0.98	Blue Breaker Burst: Egao no Asu ni	SLPM-86648 / SLPS-01580
NPJJ00120	Falcata	JP	fuzzy:0.88	Falcata: Astran Pardma no Monshou	SLPS-00010
NPJJ00121	Marī no Atorie – Zāruburugu no Renkinjutsushi (Atelier Marie – The Alchemist of Salburg)	JP	fuzzy:0.80	Marie no Atelier: Salburg no Renkinjutsushi	SLPS-00856
NPJJ00124	Card II (SuperLite 1500 Series)	JP	fuzzy:0.90(diff region)	Card Games | Card Shark	SLES-03206 / SLUS-01379
NPJJ00125	Hanafuda II (SuperLite 1500 Series)	JP	fuzzy:0.90	Hanafuda Real 3D | Honkaku Hanafuda | Honkaku Hanafuda [Rerelease]	SLPS-01656 / SLPS-01747 / SLPS-03119
NPJJ00126	Baroque	JP	exact	Baroque	SLPM-86341
NPJJ00127	Arcade Hits: Magical Drop	JP	exact	Arcade Hits: Magical Drop	SLPM-87173
NPJJ00128	Robin Lloyd no Bouken	JP	exact	Robin Lloyd no Bouken	SLPS-02501
NPJJ00129	Biohazard 2	JP	exact	Biohazard 2 | Biohazard 2 (Disc 1) (Leon-hen) | Biohazard 2 (Disc 2) (Claire-hen)	SLPS-00999 / SLPS-01222 / SLPS-01223
NPJJ00130	Dezaemon Plus!	JP	exact	Dezaemon Plus	SLPS-00335
NPJJ00131	Pro Mahjong Kiwame Plus	JP	exact	Pro Mahjong Kiwame Plus | Pro Mahjong Kiwame Plus [PlayStation the Best]	SLPS-00402 / SLPS-91134
NPJJ00132	Athena no Kateiban: Family Game	JP	fuzzy:0.98	Athena no Kateiban: Family Games	SLPS-00263 / SLPS-02751
NPJJ00133	Kuroi Hitomi no Noir: Cielgris Fantasm (Noir Yeux Noire)	JP	exact	Kuroi Hitomi no Noir: Cielgris Fantasm	SLPS-01450
NPJJ00134	Block Kuzushi Kowashite Help!	JP	exact	Block Kuzushi: Kowashite Help!	SLPS-03042
NPJJ00135	Big League Slugger Baseball	JP	exact(other region)	Big League Slugger Baseball	SLUS-01527
NPJJ00136	Extreme Go-Kart Racing	JP	exact(other region)	Extreme Go-Kart Racing	SLUS-01530
NPJJ00137	Money Idol Exchanger	JP	exact	Money Idol Exchanger	SLPS-00963 / SLPS-02644
NPJJ00138	Meru Purana	JP	exact	Meru Purana	SLPS-00359
NPJJ00139	Nobunaga Hiroku: Ge-Ten no Yume	JP	fuzzy:0.98	Nobunaga Hiroku: Geten no Yume	SLPS-00862
NPJJ00140	Ide Yosuke no Mahjong Kyoshitsu	JP	fuzzy:0.97	Ide Yousuke no Mahjong Kyoushitsu	SLPS-02272 / SLPS-02942
NPJJ00141	Baroque Syndrome	JP	exact	Baroque Syndrome	SLPM-86540 / SLPM-86939
NPJJ00142	Family Bowling	JP	exact	Family Bowling	SLPS-01523 / SLPS-03043
NPJJ00143	Kawa no Nushi Tsuri: Hikyou o Motomete	JP	exact	Kawa no Nushi Tsuri: Hikyou o Motomete [PSOne Books] | Kawa no Nushi-tsuri: Hikyou o Motomete	SLPS-01536 / SLPS-91155 / SLPS-91502
NPJJ00144	Gakkou o Tsukurou!!	JP	fuzzy:0.95	Gakkou o Tsukurou!! 2	SLPS-01660 / SLPS-91485
NPJJ00145	Metal Gear Solid	JP	exact	Metal Gear Solid | Metal Gear Solid (Demo) | Metal Gear Solid (Disc 1) | Metal Gear Solid (Disc 1) (Ichi) | Metal Gear Solid (Disc 2) | Metal Gear Solid (Disc 2) (Ni) | Metal Gear Solid (Disc 3) | Metal Gear Solid [Konami the Best] (Disc 1) | Metal Gear Solid [Konami the Best] (Disc 2) | Metal Gear Solid [Metal Gear 20th Anniversary] (Disc 3) | Metal Gear Solid [PSOne Books] (Disc 1) | Metal Gear Solid [PSOne Books] (Disc 2)	PAPX-90044 / SCPS-45317 / SCPS-45318 / SCPS-45320 / SCPS-45321 / SCPS-45322 / SLPM-80254 / SLPM-86098 / SLPM-86111 / SLPM-86112 / SLPM-86114 / SLPM-86115 / SLPM-86485 / SLPM-86486 / SLPM-87030 / SLPM-87031 / SLPM-87411 / SLPM-87412 / SLPM-87413
NPJJ00146	Dezaemon Kids!	JP	exact	Dezaemon Kids!	SLPS-01503
NPJJ00147	Pro Mahjong Kiwame Plus II	JP	exact	Pro Mahjong Kiwame Plus II | Pro Mahjong Kiwame Plus II [Rerelease]	SLPS-01605 / SLPS-02645
NPJJ00148	Erī no Atorie – Zāruburugu no Renkinjutsushi 2 (Atelier Elie – The Alchemist of Salburg 2)	JP	fuzzy:0.74	Marie no Atelier: Salburg no Renkinjutsushi	SLPS-00856
NPJJ00149	Master of Monsters: Disciples of Gaia	JP	exact(other region)	Master of Monsters: Disciples of Gaia	SLES-00244 / SLUS-00595
NPJJ00150	Magical Drop F	JP	fuzzy:0.95	Magical Drop	SLPS-00201
NPJJ00151	Arcade Hits: Shienryu	JP	fuzzy:0.98	Arcade Hits: Shienryuu	SLPM-87228
NPJJ00152	Pukunpa: Joshikouki No Houkago	JP	fuzzy:0.68	Joshikousei no Houkago... Pukunpa	SLPS-00409
NPJJ00153	Pro Mahjong Kiwame Tengensenhen	JP	fuzzy:0.98	Pro Mahjong Kiwame: Tengensen-hen	SLPS-02347 / SLPS-02938
NPJJ00154	BLOODY ROAR	JP	exact(other region)	Bloody Roar	SCUS-94199
NPJJ00156	Nectaris: Military Madness	JP	exact(other region)	Nectaris: Military Madness	SLUS-00764
NPJJ00157	Policenauts	JP	exact	Policenauts (Disc 1) | Policenauts (Disc 2)	SLPM-86048 / SLPM-86049 / SLPM-87290 / SLPM-87291 / SLPS-00215 / SLPS-00216
NPJJ00158	Wizard’s Harmony 2	JP	exact	Wizard's Harmony 2	SCPS-45135 / SLPS-00984
NPJJ00159	Lord Monarch: Shin Gaia Oukokuki	JP	exact	Lord Monarch: Shin Gaia Oukokuki	SLPM-86524 / SLPS-01728
NPJJ00160	Bomberman Party Edition	JP	exact(other region)	Bomberman: Party Edition	SLUS-01189
NPJJ00161	Tamamayu Monogatari (PlayStation the Best)	JP	exact	Tamamayu Monogatari | Tamamayu Monogatari [PSOne Books]	SLPS-01729 / SLPS-91154 / SLPS-91461
NPJJ00162	Yamasa Digi Guide: New Pulsar R	JP	exact	Yamasa Digi Guide: New Pulsar R	SLPS-02980
NPJJ00163	Yamasa Digi Guide: Hyper Rush	JP	exact	Yamasa Digi Guide: Hyper Rush	SLPS-02989
NPJJ00164	Yamasa Digi Guide: M-771	JP	fuzzy:0.98	Yamasa Digi Guide: M771	SLPS-03038
NPJJ00165	Acid	JP	exact	Acid	SLPM-80430 / SLPM-86589 / SLPS-02119
NPJJ00166	Xenogears	JP	exact	Xenogears (Disc 1) | Xenogears (Disc 2) | Xenogears (Elhaym Van Houten Version) [Square Millennium Collection] (Disc 1) | Xenogears (Elhaym Van Houten Version) [Square Millennium Collection] (Disc 2) | Xenogears [PSOne Books] (Disc 2)	SCPS-45170 / SCPS-45171 / SLPS-01160 / SLPS-01161 / SLPS-02773 / SLPS-02774 / SLPS-02775 / SLPS-02776 / SLPS-91436 / SLPS-91437
NPJJ00167	Einhander	JP	fuzzy:0.95(diff region)	Einhaender	SCUS-94243
NPJJ00168	Astronoka	JP	exact	Astronoka | Astronoka (Disc 1)	SLPM-80278 / SLPM-86088 / SLPM-86107
NPJJ00169	Rakugaki Showtime	JP	exact	Rakugaki Showtime	SLPM-86272
NPJJ00170	Raystorm	JP	exact	RayStorm	SLPM-80066 / SLPS-00678 / SLPS-91050
NPJJ00171	FIGHTERS' IMPACT	JP	exact	Fighters' Impact	SLPS-00822
NPJJ00172	Brave Fencer Musashiden	JP	exact	Brave Fencer Musashiden	SCPS-45291 / SLPM-80262 / SLPS-01490 / SLPS-02769
NPJJ00173	Ehrgeiz	JP	exact	Ehrgeiz	SCPS-45364
NPJJ00174	Wizard’s Harmony R	JP	exact	Wizard's Harmony R	SLPS-01716
NPJJ00175	Yamasa Digi Selection	JP	exact	Yamasa Digi Selection	SLPS-03428 / SLPS-03429
NPJJ00176	Yamasa Digi Selection 2	JP	exact	Yamasa Digi Selection 2	SLPS-03484
NPJJ00177	Project GaiaRay	JP	exact	Project Gaiaray	SCPS-45136 / SLPS-01013
NPJJ00178	b.l.u.e. Legend of water	JP	exact	B. L. U. E.: Legend of Water	PAPX-90050 / SLPM-80243 / SLPS-01459
NPJJ00179	Aquanaut no Kyuujitsu: Memories of Summer 1996	JP	exact	Aquanaut no Kyuujitsu: Memories of Summer 1996	SLPS-00406 / SLPS-02023
NPJJ00180	Raycrisis	JP	exact	RayCrisis | Raycrisis	SCPS-45487 / SLPM-80541 / SLPM-86450
NPJJ00183	Grille Logic	JP	exact	Grille Logic	SLPS-00211
NPJJ00184	Chocobo Racing	JP	exact(other region)	Chocobo Racing	SLES-02079 / SLUS-00844
NPJJ00185	Chocobo Stallion	JP	exact	Chocobo Stallion	SCPS-45472 / SLPS-02520 / SLPS-02521
NPJJ00186	Dice de Chocobo	JP	exact	Dice de Chocobo	SLPS-02523
NPJJ00187	ARKANOID RETURNS	JP	exact	Arkanoid Returns	SLPS-00948
NPJJ00188	Aquanaut no Kyuujitsu 2	JP	exact	Aquanaut no Kyuujitsu 2	SLPM-80449 / SLPS-02141 / SLPS-02919
NPJJ00189	Soukaigi	JP	exact	Soukaigi (Disc 1) | Soukaigi (Disc 2) | Soukaigi (Disc 3)	SLPS-01291 / SLPS-01292 / SLPS-01293
NPJJ00190	Magical Date: Doki Doki Kokuhaku Daisakusen	JP	exact	Magical Date: Doki Doki Kokuhaku Daisakusen	SCPS-45134 / SLPM-86619 / SLPS-01091
NPJJ00191	Beltlogger 9	JP	exact	Beltlogger 9 | Beltlogger 9 [PSOne Books]	SLPS-00581 / SLPS-00582 / SLPS-91462
NPJJ00193	Seirei Shoukan: Princess of Darkness	JP	exact	Seirei Shoukan: Princess of Darkness	SLPM-80271 / SLPS-01271
NPJJ00194	G Darius	JP	exact	G Darius	SCPS-45202 / SLPM-80205 / SLPM-86453 / SLPS-01348
NPJJ00195	Bomberman Fantasy Race	JP	exact	Bomberman Fantasy Race	SLPM-87102 / SLPS-01525 / SLPS-91138
NPJJ00196	Carom Shot 2	JP	exact	Carom Shot 2	SLPM-80267 / SLPS-01486
NPJJ00197	Blockids	JP	exact	Blockids	SLPS-00205 / SLPS-00206
NPJJ00198	Psychic Force 2	JP	exact	Psychic Force 2	SLPM-80463 / SLPM-86273
NPJJ00199	Puzzle Bobble 2	JP	exact	Puzzle Bobble 2	SLPM-86618 / SLPS-00284 / SLPS-91018
NPJJ00200	Dekiru! Game Center	JP	exact	Dekiru! Game Center	SLPS-01810
NPJJ00201	Weltorv Estleia	JP	exact	Weltorv Estleia	SLPS-01887
NPJJ00202	Puchi Carat	JP	exact	Puchi Carat	SLPM-86545 / SLPS-01435
NPJJ00203	Kouyasai	JP	fuzzy:0.88	Kouyasai: A Sherd of Youthful Memories	SLPM-80420 / SLPS-01775
NPJJ00204	Bomberman Land	JP	exact	Bomberman Land	SLPM-87080 / SLPM-87364 / SLPS-03002
NPJJ00205	FISH EYES	JP	exact	Fish Eyes	SLPS-00463 / SLPS-91040 / SLPS-91458
NPJJ00206	SPACE INVADERS	JP	exact	Space Invaders	SLPS-00940
NPJJ00207	Building Crush!	JP	exact	Building Crush!	SLPS-00497
NPJJ00208	Yamasa Digi	JP	fuzzy:0.92	Yamasa Digi Selection | Yamasa Digi Selection 2	SLPS-03428 / SLPS-03429 / SLPS-03484
NPJJ00209	RAY TRACERS	JP	exact	Ray Tracers	SCPS-45010 / SLPS-00098
NPJJ00210	Gensou no Artemis: Actress School Mystery Adventure	JP	fuzzy:0.88	Gensou no Artemis	SLPS-02563
NPJJ00211	Tsuukai!! Slot Shooting	JP	exact	Tsuukai!! Slot Shooting	SLPS-00334
NPJJ00212	Front Mission Alternative	JP	exact	Front Mission Alternative	SCPS-45090 / SLPM-87398 / SLPS-00953
NPJJ00213	Theme Park	JP	exact	Theme Park	SLPS-00175 / SLPS-91013
NPJJ00216	Soviet Strike	JP	exact	Soviet Strike	SLPS-00735
NPJJ00217	Touki Denshou: Angel Eyes	JP	exact	Touki Denshou: Angel Eyes	SLPS-01168
NPJJ00218	Front Mission 1st	JP	exact	Front Mission 1st	SLPM-87317 / SLPM-87330
NPJJ00219	LAND MAKER	JP	exact	Land Maker	SLPM-86394
NPJJ00221	Populous: The Beginning	JP	exact	Populous: The Beginning	SLPS-02085
NPJJ00223	Culdcept Expansion Plus	JP	exact	Culdcept: Expansion Plus	SLPM-86658
NPJJ00224	SaGa Frontier	JP	exact	SaGa Frontier | Saga Frontier [Square Millennium Collection]	SCPS-45102 / SLPM-87375 / SLPS-00898 / SLPS-02766 / SLPS-91482
NPJJ00225	Bushido Blade	JP	exact	Bushido Blade	SCPS-45028 / SLPM-86020 / SLPM-87403
NPJJ00226	Chaos Break	JP	exact	Chaos Break	SCPS-45480 / SLPM-86363
NPJJ00227	Tecmo's Deception: Invitation to Darkness	JP	exact(other region)	Tecmo's Deception: Invitation to Darkness	SLUS-00340
NPJJ00228	Front Mission 2	JP	exact	Front Mission 2	SCPS-45116 / SLPM-87331 / SLPM-87397 / SLPS-01000
NPJJ00229	SaGa Frontier 2	JP	exact	Saga Frontier 2 (Disc 1) | Saga Frontier 2 (Disc 2) | Saga Frontier 2 [Ultimate Hits]	SCPS-45300 / SCPS-45301 / SLPM-87376
NPJJ00230	Puzzle Bobble 3 DX	JP	fuzzy:0.97	Puzzle Bobble 3DX	SLPS-01065 / SLPS-91075
NPJJ00231	Dead or Alive	JP	exact	Dead or Alive	SCPS-45190 / SLPS-01289
NPJJ00232	Front Mission 3	JP	exact	Front Mission 3	SLPM-80467 / SLPM-87332 / SLPM-87399 / SLPS-02222 / SLPS-02772 / SLPS-91447
NPJJ00233	Bushido Blade 2	JP	exact	Bushido Blade 2 | Bushido Blade 2 [Legendary Hits]	SCPS-45187 / SLPM-87404 / SLPS-01294
NPJJ00234	Pop 'n' Pop	JP	exact	Pop 'n' Pop [Reprint] | Pop'n Pop	SLPM-86454 / SLPS-01636
NPJJ00235	Kagero	JP	fuzzy:0.90(diff region)	Kagero: Deception II | Kagero: Deception II (Demo)	SLES-01967 / SLUS-00677 / SLUS-90041
NPJJ00236	Brigandine: Grand Edition	JP	exact	Brigandine: Grand Edition (Disc 1) | Brigandine: Grand Edition (Disc 2)	SLPS-02661 / SLPS-02662
NPJJ00237	Bokujou Monogatari Harvest Moon	JP	exact	Bokujou Monogatari: Harvest Moon	SLPS-02489 / SLPS-91218
NPJJ00238	Bokujou Monogatari Harvest Moon For Girl	JP	exact	Bokujou Monogatari: Harvest Moon for Girl	SLPS-03087 / SLPS-91525
NPJJ00239	Biohazard 3 Last Escape	JP	exact	Biohazard 3: Last Escape	SLPM-80485 / SLPM-87224 / SLPS-02300
NPJJ00240	Monster Farm Jump	JP	exact	Monster Farm Jump	SLPS-03160
NPJJ00242	Deception III: Dark Delusion	JP	exact(other region)	Deception III: Dark Delusion	SLUS-01067
NPJJ00244	Farland Story: Yottsu no Fuuin	JP	exact	Farland Story: Yottsu no Fuuin	SLPM-80137 / SLPS-00797
NPJJ00245	Lunar Wing: Toki o Koeta Seisen	JP	exact	Lunar Wing: Toki o Koeta Seisen	SLPM-86777
NPJJ00246	Reel Fishing II	JP	exact(other region)	Reel Fishing II	SLES-02780 / SLUS-00843
NPJJ00247	Tenshi Doumei (Angel Alliance)	JP	exact	Tenshi Doumei	SLPS-01228
NPJJ00248	Gakkou o Tsukurou!! 2	JP	exact	Gakkou o Tsukurou!! 2	SLPS-01660 / SLPS-91485
NPJJ00249	Knight&Baby	JP	exact	Knight & Baby	SLPS-01531
NPJJ00250	Fire Pro Wrestling G	JP	exact	Fire Pro Wrestling G	SLPS-02065 / SLPS-02817
NPJJ00251	Urawaza Mahjong: Korette Tenwatte Yatsukai	JP	exact	Urawaza Mahjong: Korette Tenwatte Yatsukai	SLPS-02807
NPJJ00252	Cho Aniki	JP	none		
NPJJ00253	Neo Atlas II	JP	exact	Neo Atlas II	SLPS-02238 / SLPS-02974
NPJJ00254	Yamasa Digi Guide: Umekagetsu R	JP	exact	Yamasa Digi Guide: Umekagetsu R	SLPS-03096
NPJJ00255	Advanced V.G.	JP	exact	Advanced V.G. | Advanced V.G. [Natsu-cole Series Vol.1]	SLPM-80017 / SLPM-87122 / SLPS-00208
NPJJ00256	Assault Suits Valken 2	JP	exact	Assault Suits Valken 2	SCPS-45420 / SLPM-80452 / SLPM-86872 / SLPS-00854
NPJJ00257	Carnage Heart EZ: Easy Zapping	JP	fuzzy:0.90	Carnage Heart | Carnage Heart EZ (Easy Zapping) | Carnage Heart [Artdink Best Choice]	SLPS-00151 / SLPS-00919 / SLPS-02540
NPJJ00258	Himitsu Sentai Metamor V Deluxe	JP	exact	Himitsu Sentai Metamor V Deluxe (Disc 1) | Himitsu Sentai Metamor V Deluxe (Disc 2)	SLPS-01626 / SLPS-01627
NPJJ00259	Grandia	JP	exact	Grandia (Disc 1) | Grandia (Disc 2)	SLPS-02124 / SLPS-02125 / SLPS-91205 / SLPS-91206
NPJJ00260	Final Fantasy VII International	JP	exact	Final Fantasy VII International (Disc 1) | Final Fantasy VII International (Disc 2) | Final Fantasy VII International (Disc 3) | Final Fantasy VII International (Disc 4) (Perfect Guide)	SLPM-84020 / SLPM-84021 / SLPM-84022 / SLPM-87380 / SLPM-87381 / SLPM-87382 / SLPM-87383 / SLPS-01057 / SLPS-01058 / SLPS-01059 / SLPS-01060 / SLPS-91440 / SLPS-91441 / SLPS-91442 / SLPS-91443
NPJJ00261	Gakkou o Tsukurou!! Kouchou Sensei Monogatari	JP	exact	Gakkou o Tsukurou!! Kouchou Sensei Monogatari	SLPS-02998 / SLPS-03313
NPJJ00262	Tilk: Aoi Umi kara Kita Shoujo	JP	exact	Tilk: Aoi Umi kara Kita Shoujo	SLPS-00717
NPJJ00263	Lunatic Dawn Odyssey	JP	exact	Lunatic Dawn Odyssey [Artdink Best Choice] | Lunatic Dawn: Odyssey	SLPS-02420 / SLPS-02957
NPJJ00264	Langrisser I & II	JP	exact	Langrisser I & II	SLPM-86798 / SLPS-00896 / SLPS-00897 / SLPS-01822
NPJJ00265	Final Fantasy Tactics	JP	exact	Final Fantasy Tactics | Final Fantasy Tactics (Disc 1) | Final Fantasy Tactics (Disc 2)	SCPS-45087 / SCPS-45088 / SLPM-87392 / SLPS-00770 / SLPS-02768 / SLPS-91435
NPJJ00266	Zeus: Carnage Heart Second	JP	exact	Zeus: Carnage Heart Second	SLPM-80335 / SLPS-01666
NPJJ00267	Arubarea no Otome: Uruwashi no Seishikitachi	JP	fuzzy:0.89	Albaria no Otome: Uruwashi no Seikishitachi	SLPS-01578
NPJJ00268	Mahoutsukai ni Naru Houhou	JP	exact	Mahoutsukai ni Naru Houhou	SLPS-01754
NPJJ00269	Dream Generation	JP	fuzzy:0.90	Dream Generation: Koi Ka? Shigoto Ka!? | Dream Generation: Koi ka? Shigoto ka!?...	SLPS-01482 / SLPS-02270
NPJJ00270	Final Fantasy	JP	exact	Final Fantasy	SLPS-03430 / SLPS-03500
NPJJ00271	Zeus II: Carnage Heart	JP	exact	Zeus II: Carnage Heart	SLPS-02318
NPJJ00272	Farland Saga: Toki no Michishirube	JP	exact	Farland Saga: Toki no Michishirube	SLPS-01903
NPJJ00273	Final Fantasy II	JP	exact	Final Fantasy II	SLPS-03501 / SLPS-03502
NPJJ00275	Rockman	JP	exact	Rockman	SLPM-87250 / SLPS-02220
NPJJ00276	Tecmo Stackers	JP	exact(other region)	Tecmo Stackers	SLUS-00315
NPJJ00277	GaiaSeed	JP	fuzzy:0.88	GaiaSeed: Project Seed Trap	SLPS-00624
NPJJ00278	TALL TWINS TOWER	JP	exact	Tall: Twins Tower	SLPS-03021
NPJJ00280	Arcade Hits: Outlaws Of The Lost Dynasty	JP	fuzzy:0.92	Arcade Hits: Suiko Enbu: Outlaws of the Lost Dynasty	SLPM-87145
NPJJ00281	Saikyo Todai Shogi	JP	fuzzy:0.88	Ai Shogi [Reprint]	SLPS-00840
NPJJ00282	Vagrant Story	JP	exact	Vagrant Story	SCPS-45486 / SLPM-87393 / SLPS-02377 / SLPS-91457
NPJJ00283	Dragon Knights Glorious	JP	fuzzy:0.89	Pandora Max Series Vol. 1: Dragon Knights Glorious	SLPS-02391
NPJJ00284	Shisha no Yobu Tachi	JP	none		
NPJJ00285	Tetsuman Special: Honkaku Mahjong	JP	fuzzy:0.95	Honkaku Mahjong: Tetsuman Special	SLPS-00238 / SLPS-91137
NPJJ00286	Rapid Angel	JP	fuzzy:0.90	Kaisoku Tenshi: The Rapid Angel	SLPS-01553
NPJJ00287	Rockman 2: Dr. Wily no Nazo	JP	exact	Rockman 2: Dr Wily no nazo [Complete Works] [Capcom Game Books] | Rockman 2: Dr. Wily no Nazo	SLPM-87249 / SLPM-87410 / SLPS-02255
NPJJ00288	Side Pocket 3	JP	exact	Side Pocket 3	SLPS-01079
NPJJ00289	Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi	JP	exact	Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi [Reprint]	SLPS-02356
NPJJ00290	Rubbish Blazon	JP	fuzzy:0.88	Pandora Max Series Vol. 3: Rubbish Blazon	SLPS-02637
NPJJ00291	Epica Stella	JP	exact	Epica Stella	SLPS-01465
NPJJ00292	1 on 1	JP	exact	1 on 1	SLPM-80351 / SLPS-01706 / SLPS-02298
NPJJ00293	Theme Aquarium	JP	exact	Theme Aquarium | Theme Aquarium (PSOne Books)	SLPS-01768 / SLPS-91470
NPJJ00294	Final Fantasy VIII	JP	exact	Final Fantasy VIII (Disc 1) | Final Fantasy VIII (Disc 2) | Final Fantasy VIII (Disc 3) | Final Fantasy VIII (Disc 4) | Final Fantasy VIII (Square's Preview Extra)	SCPS-45375 / SCPS-45376 / SCPS-45377 / SCPS-45378 / SLPM-80269 / SLPM-87384 / SLPM-87385 / SLPM-87386 / SLPM-87387 / SLPS-01880 / SLPS-01881 / SLPS-01882 / SLPS-01883
NPJJ00295	Mikagura Shoujo Tanteidan	JP	exact	Mikagura Shoujo Tanteidan (Disc 1) (Honpen Disc Ichi) | Mikagura Shoujo Tanteidan (Disc 2) (Honpen Disc Ni) | Mikagura Shoujo Tanteidan (Disc 3) (Intermission Disc) | Mikagura Shoujo Tanteidan (Disc 4) (Special Disc)	SLPS-01611 / SLPS-01612 / SLPS-01613 / SLPS-01614
NPJJ00296	Catch! Kimochi Sensation	JP	fuzzy:0.89	Pandora Max Series Vol. 4: Catch! Kimochi Sensation	SLPS-02712
NPJJ00297	Nippon Pro Mahjong Renmei Kounin: Shin Tetsuman	JP	fuzzy:0.79	Nihon Pro Mahjong Renmei Kounin: Honkaku Pro Mahjong: Shin Tetsuman	SLPS-01653 / SLPS-02802
NPJJ00298	Lucifer Ring	JP	exact	Lucifer Ring	SLPS-01784
NPJJ00299	Theme Hospital	JP	exact	Theme Hospital	SLPS-01405
NPJJ00300	Gochachiru	JP	exact	Gochachiru (Pandora Max Series vol.5)	SLPS-02945
NPJJ00301	Nekozamurai	JP	fuzzy:0.96	Neko Zamurai (Disc 1) | Neko Zamurai (Disc 2) | Neko Zamurai (Disc 3)	SLPS-01543 / SLPS-01544 / SLPS-01545
NPJJ00302	Oni Zero: Fukkatsu	JP	fuzzy:0.89	Pandora Max Series Vol. 6: Oni Zero: Fukkatsu	SLPS-03106
NPJJ00303	Tokimeki Memorial: Forever With You	JP	exact	Tokimeki Memorial Forever With You [PSone Books] | Tokimeki Memorial Forever With You [Playstation the Best] | Tokimeki Memorial: Forever with You	SCPS-45144 / SLPM-86053 / SLPM-87300 / SLPS-00064 / SLPS-00065
NPJJ00304	Zoku Mikagura Shoujo Tanteidan ~Kanketsuhen~	JP	exact	Zoku Mikagura Shoujo Tanteidan: Kanketsuhen [Rerelease] (Disc 1) | Zoku Mikagura Shoujo Tanteidan: Kanketsuhen [Rerelease] (Disc 2) | Zoku Mikagura Shoujo Tanteidan: Kanketsuhen [Rerelease] (Disc 3) | Zoku Mikagura Shoujo Tanteidan: Kanketsuhen [Rerelease] (Disc 4)	SLPS-02927 / SLPS-02928 / SLPS-02929 / SLPS-02930
NPJJ00305	Tehodoki Mahjong: Nyuumon-hen	JP	fuzzy:0.90	Nihon Pro Mahjong Renmei Kounin: Tehodoki Mahjong Nyuumon-hen	SLPS-01826 / SLPS-02853
NPJJ00306	Hi-Octane	JP	exact	Hi-Octane	SLPS-00171
NPJJ00307	Tokimeki Memorial 2	JP	exact	Tokimeki Memorial 2 (Disc 1) | Tokimeki Memorial 2 (Disc 2) | Tokimeki Memorial 2 (Disc 3) | Tokimeki Memorial 2 (Disc 4) | Tokimeki Memorial 2 (Disc 5)	SCPS-45451 / SCPS-45452 / SCPS-45453 / SCPS-45454 / SCPS-45455 / SLPM-86350 / SLPM-86351 / SLPM-86352 / SLPM-86353 / SLPM-86354 / SLPM-86355 / SLPM-86356 / SLPM-86357 / SLPM-86358 / SLPM-86359 / SLPM-86723 / SLPM-86724 / SLPM-86725 / SLPM-86726 / SLPM-86727
NPJJ00308	Tokimeki Memorial 2 EVS Append Disc	JP	fuzzy:0.89	Tokimeki Memorial 2 (Disc 1) | Tokimeki Memorial 2 (Disc 2) | Tokimeki Memorial 2 (Disc 3) | Tokimeki Memorial 2 (Disc 4) | Tokimeki Memorial 2 (Disc 5)	SCPS-45451 / SCPS-45452 / SCPS-45453 / SCPS-45454 / SCPS-45455 / SLPM-86350 / SLPM-86351 / SLPM-86352 / SLPM-86353 / SLPM-86354 / SLPM-86355 / SLPM-86356 / SLPM-86357 / SLPM-86358 / SLPM-86359 / SLPM-86723 / SLPM-86724 / SLPM-86725 / SLPM-86726 / SLPM-86727
NPJJ00309	Langrisser IV & V: Final Edition	JP	exact	Langrisser IV & V: Final Edition (Disc 1) (Langrisser IV Disc) | Langrisser IV & V: Final Edition (Disc 2) (Langrisser V Disc)	SLPS-01818 / SLPS-01819
NPJJ00310	Gourmet Action Game: Manpuku!! Nabe Kazoku	JP	exact	Gourmet Action Game: Manpuku!! Nabe Kazoku	SLPM-80631 / SLPS-03381
NPJJ00311	Magical Drop III	JP	exact(other region)	Magical Drop III (Disc 1) (Magical Drop III) | Magical Drop III (Disc 2) (Magical Drop +1)	SLES-02964 / SLES-12964
NPJJ00312	Magic Carpet	JP	exact	Magic Carpet	SLPS-00587
NPJJ00313	NOëL NOT DiGITAL	JP	exact	NOëL: Not Digital (Disc 1) | NOëL: Not Digital (Disc 2)	SLPS-00304 / SLPS-00305 / SLPS-00316 / SLPS-00317 / SLPS-91043 / SLPS-91044
NPJJ00314	Yakiniku Bugyou	JP	exact	Yakiniku Bugyou (Best of the Best)	SLPS-03519
NPJJ00316	Theme Park World	JP	exact	Theme Park World	SLPS-02643
NPJJ00317	Motteke Tamago with Ganbare Kamonohasi	JP	fuzzy:0.99	Motteke Tamago with Ganbare! Kamonohashi	SLPS-01242
NPJJ00318	Tokimeki Memorial: Taisen Puzzle-Dama	JP	exact	Tokimeki Memorial: Taisen Puzzle-Dama [PSOne Books]	SLPM-87306
NPJJ00319	Championship Bass	JP	exact	Championship Bass	SLPS-02674
NPJJ00320	Hyper Crazy Climber	JP	exact	Hyper Crazy Climber	SLPS-00248
NPJJ00321	Kyuiin	JP	exact	Kyuiin	SLPS-00214
NPJJ00322	Tokimeki Memorial 2 Taisen Puzzle-dama	JP	fuzzy:0.99	Tokimeki Memorial 2: Taisen Puzzledama	SLPM-86753
